1,6.29064e+07,9.28443e+07
1,5.97494e+07,8.82891e+07
1,6.39361e+07,8.73812e+07
1,6.21829e+07,8.45091e+07
1,7.36823e+07,1.18139e+08
1,6.96791e+07,1.11786e+08
1,6.74155e+07,1.06376e+08
1,6.49369e+07,1.02093e+08
2,5.88261e+07,8.69038e+07
2,5.88256e+07,8.69091e+07
2,6.1479e+07,8.35663e+07
2,6.1479e+07,8.35659e+07
2,6.8566e+07,1.09805e+08
2,6.85654e+07,1.09803e+08
2,6.41605e+07,1.00755e+08
2,6.41603e+07,1.00755e+08
3,5.97488e+07,8.82962e+07
3,6.29058e+07,9.28457e+07
3,6.2183e+07,8.45085e+07
3,6.39363e+07,8.73813e+07
3,6.96785e+07,1.11783e+08
3,7.36821e+07,1.18138e+08
3,6.49365e+07,1.02093e+08
3,6.74153e+07,1.06376e+08
4,6.46136e+07,8.52041e+07
4,6.33138e+07,8.31181e+07
4,6.63849e+07,8.45478e+07
4,6.5405e+07,8.2922e+07
4,6.35594e+07,9.87277e+07
4,6.16577e+07,9.55564e+07
4,5.88997e+07,9.12614e+07
4,5.75903e+07,8.8963e+07
5,6.28833e+07,8.23792e+07
5,6.28832e+07,8.23781e+07
5,6.50372e+07,8.23394e+07
5,6.5037e+07,8.23394e+07
5,6.09881e+07,9.44387e+07
5,6.0989e+07,9.44403e+07
5,5.71191e+07,8.81504e+07
5,5.71191e+07,8.81505e+07
6,6.33137e+07,8.31166e+07
6,6.46135e+07,8.52037e+07
6,6.54048e+07,8.2922e+07
6,6.63848e+07,8.45478e+07
6,6.16588e+07,9.55586e+07
6,6.35598e+07,9.87284e+07
6,5.75903e+07,8.89632e+07
6,5.88997e+07,9.12614e+07
7,6.76195e+07,8.49426e+07
7,6.67378e+07,8.34738e+07
7,6.99086e+07,8.62473e+07
7,6.90765e+07,8.48726e+07
7,5.70903e+07,8.76321e+07
7,5.59442e+07,8.56776e+07
7,5.50685e+07,8.43286e+07
7,5.4108e+07,8.2652e+07
8,6.64288e+07,8.29388e+07
8,6.64289e+07,8.29391e+07
8,6.87751e+07,8.43748e+07
8,6.87752e+07,8.43749e+07
8,5.55225e+07,8.49655e+07
8,5.55222e+07,8.4965e+07
8,5.37529e+07,8.20423e+07
8,5.37528e+07,8.20422e+07
9,6.6738e+07,8.34742e+07
9,6.76195e+07,8.49427e+07
9,6.90766e+07,8.48726e+07
9,6.99086e+07,8.62474e+07
9,5.59438e+07,8.56769e+07
9,5.70902e+07,8.76319e+07
9,5.4108e+07,8.26519e+07
9,5.50685e+07,8.43285e+07
10,7.1556e+07,8.74403e+07
10,7.07549e+07,8.61045e+07
10,7.40865e+07,8.93022e+07
10,7.33014e+07,8.80039e+07
10,5.44845e+07,8.29243e+07
10,5.35648e+07,8.1342e+07
10,5.39043e+07,8.17082e+07
10,5.30351e+07,8.02007e+07
11,7.04668e+07,8.56194e+07
11,7.04667e+07,8.56193e+07
11,7.30169e+07,8.75333e+07
11,7.30169e+07,8.75333e+07
11,5.32263e+07,8.07657e+07
11,5.32264e+07,8.07658e+07
11,5.27163e+07,7.96515e+07
11,5.27163e+07,7.96515e+07
12,7.07548e+07,8.61044e+07
12,7.1556e+07,8.74403e+07
12,7.33013e+07,8.80039e+07
12,7.40865e+07,8.93022e+07
12,5.35649e+07,8.13422e+07
12,5.44845e+07,8.29243e+07
12,5.30351e+07,8.02007e+07
12,5.39043e+07,8.17082e+07
13,7.59445e+07,9.0729e+07
13,7.51778e+07,8.94566e+07
13,7.8651e+07,9.28066e+07
13,7.78986e+07,9.15651e+07
13,5.39227e+07,8.12856e+07
13,5.30596e+07,7.97987e+07
13,5.40473e+07,8.10053e+07
13,5.31908e+07,7.95286e+07
14,7.48986e+07,8.89934e+07
14,7.48986e+07,8.89934e+07
14,7.76234e+07,9.11132e+07
14,7.76234e+07,9.11132e+07
14,5.27433e+07,7.92563e+07
14,5.27433e+07,7.92562e+07
14,5.28772e+07,7.89893e+07
14,5.28772e+07,7.89893e+07
15,7.51778e+07,8.94566e+07
15,7.59445e+07,9.0729e+07
15,7.78986e+07,9.15651e+07
15,7.8651e+07,9.28066e+07
15,5.30595e+07,7.97987e+07
15,5.39227e+07,8.12856e+07
15,5.31908e+07,7.95286e+07
15,5.40473e+07,8.10053e+07
16,8.06637e+07,9.43966e+07
16,7.99154e+07,9.31698e+07
16,8.35415e+07,9.67059e+07
16,8.27948e+07,9.54876e+07
16,5.4362e+07,8.10091e+07
16,5.35017e+07,7.95279e+07
16,5.48613e+07,8.11383e+07
16,5.39935e+07,7.96367e+07
17,7.96461e+07,9.27235e+07
17,7.96461e+07,9.27235e+07
17,8.25179e+07,9.50491e+07
17,8.25179e+07,9.50491e+07
17,5.31875e+07,7.89857e+07
17,5.31875e+07,7.89857e+07
17,5.36746e+07,7.90885e+07
17,5.36746e+07,7.90885e+07
18,7.99154e+07,9.31698e+07
18,8.06637e+07,9.43966e+07
18,8.27948e+07,9.54876e+07
18,8.35415e+07,9.67059e+07
18,5.35017e+07,7.95279e+07
18,5.4362e+07,8.10091e+07
18,5.39935e+07,7.96367e+07
18,5.48613e+07,8.11383e+07
19,8.57654e+07,9.84957e+07
19,8.50117e+07,9.72854e+07
19,8.88793e+07,1.00985e+08
19,8.81802e+07,9.98447e+07
19,5.52606e+07,8.13229e+07
19,5.43621e+07,7.97878e+07
19,5.58063e+07,8.152e+07
19,5.48967e+07,7.99679e+07
20,8.47499e+07,9.68552e+07
20,8.47499e+07,9.68552e+07
20,8.79373e+07,9.94429e+07
20,8.79373e+07,9.94429e+07
20,5.40402e+07,7.92356e+07
20,5.40402e+07,7.92356e+07
20,5.45719e+07,7.94118e+07
20,5.45719e+07,7.94118e+07
21,8.50117e+07,9.72854e+07
21,8.57654e+07,9.84957e+07
21,8.81802e+07,9.98447e+07
21,8.88793e+07,1.00985e+08
21,5.43621e+07,7.97878e+07
21,5.52606e+07,8.13229e+07
21,5.48967e+07,7.99679e+07
21,5.58063e+07,8.152e+07
22,9.09473e+07,1.02681e+08
22,9.01847e+07,1.01493e+08
22,9.35129e+07,1.04663e+08
22,9.30897e+07,1.03615e+08
22,5.63406e+07,8.16817e+07
22,5.54248e+07,8.0086e+07
22,5.67831e+07,8.14267e+07
22,5.60146e+07,7.99512e+07
23,9.01141e+07,1.0123e+08
23,9.01141e+07,1.0123e+08
23,9.29964e+07,1.03543e+08
23,9.29964e+07,1.03543e+08
23,5.51724e+07,7.95948e+07
23,5.51724e+07,7.95948e+07
23,5.57983e+07,7.95837e+07
23,5.57983e+07,7.95837e+07
24,9.01847e+07,1.01493e+08
24,9.09473e+07,1.02681e+08
24,9.30897e+07,1.03615e+08
24,9.35129e+07,1.04663e+08
24,5.54248e+07,8.0086e+07
